"id, name, release year, developer, publisher, img_url, src_url, genres, description"
1142,Deliverance,1993,[Hewson Consultants],[Hewson Consultants],https://en.wikipedia.org/wiki/File:Stormlord_II_cover.jpg,https://en.wikipedia.org/wiki/Deliverance:_Stormlord_II,Platform,description
1143,Descent,1995,[MacPlay],[MacPlay],https://en.wikipedia.org/wiki/File:Descent_cover.png,https://en.wikipedia.org/wiki/Descent_(video_game),First-person shooter,description
1144,Descent II,1996,[MacPlay],[MacPlay],https://en.wikipedia.org/wiki/File:DescentII_DOS.jpg,https://en.wikipedia.org/wiki/Descent_II,First-person shooter,description
1145,Descent 3,1999,[Graphic Simulations],[Graphic Simulations],https://en.wikipedia.org/wiki/File:D3_Box_Art.jpg,https://en.wikipedia.org/wiki/Descent_3,First-person shooter,description
1146,Desk Fighter,1995,[Nicholas-Louis Dozois, MagicTouch],[Nicholas-Louis Dozois, MagicTouch],,https://en.wikipedia.org/wiki/HyperCard,Fighting,description
1147,Deus Ex,2000,[Ion Storm Inc.],[Ion Storm Inc.],https://en.wikipedia.org/wiki/File:Dxcover.jpg,https://en.wikipedia.org/wiki/Deus_Ex_(video_game),RPG,description
1148,Diablo,1998,[Blizzard Entertainment],[Blizzard Entertainment],https://en.wikipedia.org/wiki/File:Diablo_Coverart.png,https://en.wikipedia.org/wiki/Diablo_(video_game),RPG,description
1149,Diablo II,2000,[Blizzard Entertainment],[Blizzard Entertainment],https://en.wikipedia.org/wiki/File:Diablo_II_Coverart.png,https://en.wikipedia.org/wiki/Diablo_II,RPG,description
1150,Diablo II: Lord of Destruction,2001,[Blizzard Entertainment],[Blizzard Entertainment],https://en.wikipedia.org/wiki/File:Diablo_II_-_Lord_of_Destruction_Coverart.png,https://en.wikipedia.org/wiki/Diablo_II:_Lord_of_Destruction,RPG,description
1151,Diamonds,1992,[Varcon Systems, Inc.],[Varcon Systems, Inc.],https://en.wikipedia.org/wiki/File:Diamonds_game_level_1.jpg,https://en.wikipedia.org/wiki/Diamonds_(video_game),Puzzle,description
1152,The Dig,1995,[LucasArts],[LucasArts],https://en.wikipedia.org/wiki/File:The_Dig_artwork.jpg,https://en.wikipedia.org/wiki/The_Dig_(video_game),Adventure,description
1153,Doom,1994,[id Software],[id Software],https://en.wikipedia.org/wiki/File:Doom_cover_art.jpg,https://en.wikipedia.org/wiki/Doom_(1993_video_game),First-person shooter,description
1154,Doom II: Hell on Earth,1995,[id Software],[id Software],https://en.wikipedia.org/wiki/File:Doom_II_-_Hell_on_Earth_Coverart.png,https://en.wikipedia.org/wiki/Doom_II:_Hell_on_Earth,First-person shooter,description
1155,Dracula Unleashed,1993,[ICOM Simulations],[ICOM Simulations],https://en.wikipedia.org/wiki/File:Dracula_Unleashed.jpg,https://en.wikipedia.org/wiki/Dracula_Unleashed,Adventure,description
1156,Dragon's Lair (1994),1994,[ReadySoft],[ReadySoft],https://en.wikipedia.org/wiki/File:Dragons_lair.jpg,https://en.wikipedia.org/wiki/Dragon%27s_Lair,Arcade/action,description
1157,Dragon's Lair (2002),2002,[Advanced Microcomputer Systems],[Advanced Microcomputer Systems],https://en.wikipedia.org/wiki/File:Dragons_lair.jpg,https://en.wikipedia.org/wiki/Dragon%27s_Lair,Arcade/action,description
1158,Driver,2000,[Reflections Interactive/Infogrames],[Reflections Interactive/Infogrames],https://en.wikipedia.org/wiki/File:Driver_Coverart.png,https://en.wikipedia.org/wiki/Driver_(video_game),Action,description
1159,Duke Nukem 3D,1996,[MacPlay],[MacPlay],https://en.wikipedia.org/wiki/File:Duke_Nukem_3D_Coverart.png,https://en.wikipedia.org/wiki/Duke_Nukem_3D,First-person shooter,description
1160,Dungeon Master II: The Legend of Skullkeep,1993,[MacPlay],[MacPlay],https://en.wikipedia.org/wiki/File:Dungeon_Master_II_The_Legend_of_Skullkeep_Cover.png,https://en.wikipedia.org/wiki/Dungeon_Master_II:_The_Legend_of_Skullkeep,RPG,description
1161,The Dungeon Revealed,1987,[John Raymonds],[John Raymonds],https://en.wikipedia.org/wiki/File:DungeonOfDoomSplash.png,https://en.wikipedia.org/wiki/The_Dungeon_Revealed,RPG,description
1162,Dungeon Siege,2002,[MacSoft],[MacSoft],https://en.wikipedia.org/wiki/File:DungeonSiegeBoxArt.jpg,https://en.wikipedia.org/wiki/Dungeon_Siege,RPG,description
1163,Earth 2140,1997,[Reality Pump],[Reality Pump],https://en.wikipedia.org/wiki/File:Earth2140Box.jpg,https://en.wikipedia.org/wiki/Earth_2140,Turn-based strategy,description
1164,Eight Ball Deluxe,1992,[LittleWing],[LittleWing],https://en.wikipedia.org/wiki/File:EightBallDeluxePinball.jpg,https://en.wikipedia.org/wiki/Eight_Ball_Deluxe,Arcade/pinball,description
1165,Empire: Wargame of the Century,1987,[Walter Bright],[Walter Bright],https://en.wikipedia.org/wiki/File:Empire_Wargame_of_the_Century.jpg,https://en.wikipedia.org/wiki/Empire:_Wargame_of_the_Century,Strategy,description
1166,Enchanted Scepters,1984,[Silicon Beach Software],[Silicon Beach Software],https://en.wikipedia.org/wiki/File:Enchanted_Scepters_Coverart.png,https://en.wikipedia.org/wiki/Enchanted_Scepters,Adventure,description
1167,Enemy Engaged: RAH-66 Comanche vs. KA-52 Hokum,2000,[Razorworks/Feral Interactive],[Razorworks/Feral Interactive],https://en.wikipedia.org/wiki/File:Enemy_Engaged_-_RAH-66_Comanche_vs._KA-52_Hokum_Coverart.png,https://en.wikipedia.org/wiki/Enemy_Engaged:_RAH-66_Comanche_vs._KA-52_Hokum,Flight simulator,description
1168,Escape,1982,[Malcolm Evans],[Malcolm Evans],https://en.wikipedia.org/wiki/File:EscapeCI.jpg,https://en.wikipedia.org/wiki/Escape_(video_game),Arcade,description
1169,Escape from Monkey Island,2001,[LucasArts],[LucasArts],https://en.wikipedia.org/wiki/File:Escape_from_Monkey_Island_artwork.jpg,https://en.wikipedia.org/wiki/Escape_from_Monkey_Island,Adventure,description
1170,Escape Velocity,1996,[Ambrosia Software],[Ambrosia Software],https://en.wikipedia.org/wiki/File:Escape-Velocity-title.png,https://en.wikipedia.org/wiki/Escape_Velocity_(video_game),Space Simulation,description
1171,Escape Velocity Nova,2002,[Ambrosia Software],[Ambrosia Software],https://en.wikipedia.org/wiki/File:Escape_Velocity_Nova_logo.png,https://en.wikipedia.org/wiki/Escape_Velocity_Nova,Space Simulation,description
1172,Escape Velocity Override,2000,[Ambrosia Software],[Ambrosia Software],n/a,https://en.wikipedia.org/wiki/Escape_Velocity_Override,Space Simulation,description
1173,The Even More Incredible Machine,1993,[Jeff Tunnell Productions],[Jeff Tunnell Productions],https://en.wikipedia.org/wiki/File:The_Incredible_Machine_3.png,https://en.wikipedia.org/wiki/The_Even_More_Incredible_Machine,Puzzle/physics,description
1174,EverQuest,1999,[Sony Online Entertainment],[Sony Online Entertainment],https://en.wikipedia.org/wiki/File:EverQuest_Coverart.png,https://en.wikipedia.org/wiki/EverQuest,MMORPG,description
1175,Exile: Escape From The Pit,1995,[Spiderweb Software],[Spiderweb Software],n/a,https://en.wikipedia.org/wiki/Exile_I:_Escape_from_the_Pit,RPG,description
1176,Exile II: Crystal Souls,1995,[Spiderweb Software],[Spiderweb Software],n/a,https://en.wikipedia.org/wiki/Exile_II:_Crystal_Souls,RPG,description
1177,Exile III: Ruined World,1996,[Spiderweb Software],[Spiderweb Software],n/a,https://en.wikipedia.org/wiki/Exile_III:_Ruined_World,RPG,description
1178,F/A-18 Hornet 2.0,1995,[Graphsim Entertainment],[Graphsim Entertainment],,https://en.wikipedia.org/wiki/F/A-18_Hornet_2.0,Flight simulator,description
1179,F/A-18 Hornet 3.0,1997,[Graphsim Entertainment],[Graphsim Entertainment],n/a,https://en.wikipedia.org/wiki/F/A-18_Hornet_3.0,Flight simulator,description
1180,F1 Championship Season 2000,2002,[Zonic Limited/Feral Interactive],[Zonic Limited/Feral Interactive],n/a,https://en.wikipedia.org/wiki/EA_Sports_F1_Series,Motor racing,description
1181,F-117A Stealth Fighter 2.0,1994,[MicroProse Software],[MicroProse Software],https://en.wikipedia.org/wiki/File:Night_Hawk_-_F-117A_Stealth_Fighter_2.0.png,https://en.wikipedia.org/wiki/Night_Hawk:_F-117A_Stealth_Fighter_2.0,Flight simulator,description
1182,Final Doom,1996,[GT Interactive Software],[GT Interactive Software],https://en.wikipedia.org/wiki/File:Final_Doom_Coverart.png,https://en.wikipedia.org/wiki/Final_Doom,First person shooter,description
1183,Fly!,1999,[Terminal Reality],[Terminal Reality],n/a,https://en.wikipedia.org/wiki/Fly!,Flight simulator,description
1184,Fly! 2K,2000,[Terminal Reality],[Terminal Reality],n/a,https://en.wikipedia.org/wiki/Fly!_2K,Flight simulator,description
1185,Fly! II,2001,[Terminal Reality],[Terminal Reality],n/a,https://en.wikipedia.org/wiki/Fly!_II,Flight simulator,description
1186,Flying Nightmares,1994,[Simis Limited],[Simis Limited],https://en.wikipedia.org/wiki/File:Macintosh_Flying_Nightmares_cover_art.jpg,https://en.wikipedia.org/wiki/Flying_Nightmares,Flight simulator,description
1187,The Fool's Errand[19],1987,[Cliff Johnson/Miles Computing],[Cliff Johnson/Miles Computing],https://en.wikipedia.org/wiki/File:The_Fool%27s_Errand_cover_art_(Macintosh).jpg,https://en.wikipedia.org/wiki/The_Fool%27s_Errand,Puzzle,description
1188,Forever Growing Garden,1993,[Communication Wave/Media Vision],[Communication Wave/Media Vision],https://en.wikipedia.org/wiki/File:Forever_Growing_Garden_CD_Cover.jpg,https://en.wikipedia.org/wiki/Forever_Growing_Garden,Education,description
1189,Frankenstein: Through the Eyes of the Monster,1995,[Amazing Media],[Amazing Media],https://en.wikipedia.org/wiki/File:Windows_Frankenstein_-_Through_the_Eyes_of_the_Monster_cover_art.jpg,https://en.wikipedia.org/wiki/Frankenstein:_Through_the_Eyes_of_the_Monster,Adventure,description
1190,Freddi Fish and the Case of the Missing Kelp Seeds,1995,[Humongous Entertainment],[Humongous Entertainment],https://en.wikipedia.org/wiki/File:Freddi_Fish_and_the_Case_of_the_Missing_Kelp_Seeds_coverart.png,https://en.wikipedia.org/wiki/Freddi_Fish_and_the_Case_of_the_Missing_Kelp_Seeds,Adventure,description
1191,Freddi Fish 2: The Case of the Haunted Schoolhouse,1996,[Humongous Entertainment],[Humongous Entertainment],https://en.wikipedia.org/wiki/File:Freddi_Fish_2_-_The_Case_of_the_Haunted_Schoolhouse_coverart.png,https://en.wikipedia.org/wiki/Freddi_Fish_2:_The_Case_of_the_Haunted_Schoolhouse,Adventure,description
1192,Freddi Fish 3: The Case of the Stolen Conch Shell,1998,[Humongous Entertainment],[Humongous Entertainment],https://en.wikipedia.org/wiki/File:Freddi_Fish_3_-_The_Case_of_the_Stolen_Conch_Shell_coverart.png,https://en.wikipedia.org/wiki/Freddi_Fish_3:_The_Case_of_the_Stolen_Conch_Shell,Adventure,description
1193,Freddi Fish 4: The Case of the Hogfish Rustlers of Briny Gulch,1999,[Humongous Entertainment],[Humongous Entertainment],https://en.wikipedia.org/wiki/File:Freddi_Fish_4_-_The_Case_of_the_Hogfish_Rustlers_of_Briny_Gulch_coverart.png,https://en.wikipedia.org/wiki/Freddi_Fish_4:_The_Case_of_the_Hogfish_Rustlers_of_Briny_Gulch,Adventure,description
1194,Freddi Fish 5: The Case of the Creature of Coral Cove,2001,[Humongous Entertainment],[Humongous Entertainment],https://en.wikipedia.org/wiki/File:Freddi_Fish_5_-_The_Case_of_the_Creature_of_Coral_Cove_coverart.png,https://en.wikipedia.org/wiki/Freddi_Fish_5:_The_Case_of_the_Creature_of_Coral_Cove,Adventure,description
1195,Frogger,1984,[Konami],[Konami],https://en.wikipedia.org/wiki/File:Frogger_game_arcade.png,https://en.wikipedia.org/wiki/Frogger,Arcade,description
1196,Full Throttle,1995,[LucasArts Entertainment],[LucasArts Entertainment],https://en.wikipedia.org/wiki/File:Full_Throttle_artwork.jpg,https://en.wikipedia.org/wiki/Full_Throttle_(1995_video_game),n/a,description
1197,Fury of the Furries,1994,[Kalisto Entertainment],[Kalisto Entertainment],https://en.wikipedia.org/wiki/File:FuryOfTheFurries.jpg,https://en.wikipedia.org/wiki/Fury_of_the_Furries,Platform,description
1198,Geneforge,2001,[Spiderweb Software],[Spiderweb Software],https://en.wikipedia.org/wiki/File:GeneforgeLogo.png,https://en.wikipedia.org/wiki/Geneforge,RPG,description
1199,Tom Clancy's Ghost Recon,2001,n/a,n/a,https://en.wikipedia.org/wiki/File:Ghost_recon_logo.png,https://en.wikipedia.org/wiki/Tom_Clancy%27s_Ghost_Recon,n/a,description
1200,Tom Clancy's Ghost Recon: Desert Siege,2001,n/a,n/a,n/a,https://en.wikipedia.org/wiki/Tom_Clancy%27s_Ghost_Recon:_Desert_Siege,n/a,description
1201,Glider,1988,[John Calhoun],[John Calhoun],n/a,https://en.wikipedia.org/wiki/Glider_(video_game),Arcade/simulation,description
1202,Gregory and the Hot Air Balloon,1996,[Brøderbund],[Brøderbund],https://en.wikipedia.org/wiki/File:Gregory_and_the_Hot_Air_Balloon_CD_Cover.jpg,https://en.wikipedia.org/wiki/Gregory_and_the_Hot_Air_Balloon,Adventure,description
1203,Gridz,1997,[Green Dragon Creations],[Green Dragon Creations],n/a,https://en.wikipedia.org/wiki/Gridz,Arcade/strategy,description
1204,Ground Zero,1984,[MindSport],[MindSport],,https://en.wikipedia.org/wiki/Ground_Zero,Action,description
1205,Harry Potter and the Philosopher's Stone,2001,[Aspyr Media],[Aspyr Media],https://en.wikipedia.org/wiki/File:HarryPotterPhilosophersStoneGameEuroArtwork.jpg,https://en.wikipedia.org/wiki/Harry_Potter_and_the_Philosopher%27s_Stone_(video_game),n/a,description
1206,The Haunted House,1994,[Mark A. Klink],[Mark A. Klink],,https://en.wikipedia.org/wiki/HyperCard,Educational,description
1207,Hell Cab,1993,[Digital Fusion],[Digital Fusion],,https://en.wikipedia.org/wiki/Hell_Cab,Adventure,description
1208,Hellcats Over the Pacific,1991,[Parsoft Interactive],[Parsoft Interactive],https://en.wikipedia.org/wiki/File:Hellcats_Over_The_Pacific_Mac_Original_1991_Box_Cover.jpg,https://en.wikipedia.org/wiki/Hellcats_Over_the_Pacific,Flight simulator,description
1209,Heretic,1998,[Raven Software],[Raven Software],https://en.wikipedia.org/wiki/File:Heretic_game_cover.png,https://en.wikipedia.org/wiki/Heretic_(video_game),First-person shooter,description
1210,Heretic II,2002,[Raven Software],[Raven Software],https://en.wikipedia.org/wiki/File:Heretic_II_Coverart.png,https://en.wikipedia.org/wiki/Heretic_II,Action,description
1211,Heroes of Might and Magic,1996,[New World Computing],[New World Computing],https://en.wikipedia.org/wiki/File:Heroes_of_Might_and_Magic_box.jpg,https://en.wikipedia.org/wiki/Heroes_of_Might_and_Magic:_A_Strategic_Quest,Turn-based strategy,description
1212,Heroes of Might and Magic II,1997,[New World Computing],[New World Computing],https://en.wikipedia.org/wiki/File:Heroes_2_cover.jpg,https://en.wikipedia.org/wiki/Heroes_of_Might_and_Magic_II,Turn-based strategy,description
1213,Hexen,1996,[Raven Software],[Raven Software],https://en.wikipedia.org/wiki/File:Hexenbox.jpg,https://en.wikipedia.org/wiki/Hexen:_Beyond_Heretic,n/a,description
1214,Holiday Lemmings,1994,[DMA Design],[DMA Design],https://en.wikipedia.org/wiki/File:Lemmings-BoxScan.jpg,https://en.wikipedia.org/wiki/Holiday_Lemmings,Puzzle,description
1215,HyperDungeon,1994,[Sean Furey, HyperSoft],[Sean Furey, HyperSoft],,https://en.wikipedia.org/wiki/HyperCard,Dungeon Crawler/Adventure,description
1216,HyperTris,1999,[David Shelley],[David Shelley],,https://en.wikipedia.org/wiki/HyperCard,Puzzle,description
1217,Icon Invasion,1991,[Jon Gary],[Jon Gary],,https://en.wikipedia.org/wiki/HyperCard,Arcade,description
1218,Imperialism,1997,[Frog City Software],[Frog City Software],https://en.wikipedia.org/wiki/File:Imperialism_Coverart.png,https://en.wikipedia.org/wiki/Imperialism_(video_game),Strategy,description
1219,Imperialism II: The Age of Exploration,1999,[Frog City Software],[Frog City Software],https://en.wikipedia.org/wiki/File:Imperialism_II_-_Age_of_Exploration_Coverart.png,https://en.wikipedia.org/wiki/Imperialism_II:_Age_of_Exploration,Strategy,description
1220,The Incredible Machine,1992,[Jeff Tunnell Productions],[Jeff Tunnell Productions],https://en.wikipedia.org/wiki/File:Incredible_Machine_DOS_Cover.jpg,https://en.wikipedia.org/wiki/The_Incredible_Machine_(video_game),Puzzle/physics,description
1221,The Incredible Machine: Even More Contraptions,2001,[Sierra On-Line],[Sierra On-Line],https://en.wikipedia.org/wiki/File:The_Incredible_Machine_3.png,https://en.wikipedia.org/wiki/The_Incredible_Machine:_Even_More_Contraptions,Puzzle/physics,description
1222,The Incredible Machine: Version 3.0,1995,[Jeff Tunnell Productions],[Jeff Tunnell Productions],https://en.wikipedia.org/wiki/File:Incredible_Machine_DOS_Cover.jpg,https://en.wikipedia.org/wiki/The_Incredible_Machine_(video_game),Puzzle/physics,description
1223,The Incredible Toon Machine,1994,[Jeff Tunnell Productions],[Jeff Tunnell Productions],https://en.wikipedia.org/wiki/File:The_Incredible_Toon_Machine_cover.gif,https://en.wikipedia.org/wiki/The_Incredible_Toon_Machine,Puzzle/physics,description
1224,Indiana Jones and His Desktop Adventures,1996,[LucasArts],[LucasArts],https://en.wikipedia.org/wiki/File:Indiana_Jones_and_His_Desktop_Adventures_Coverart.png,https://en.wikipedia.org/wiki/Indiana_Jones_and_His_Desktop_Adventures,Adventure,description
1225,Indiana Jones and the Last Crusade: The Graphic Adventure,1990,[Lucasfilm Games],[Lucasfilm Games],https://en.wikipedia.org/wiki/File:Indiana_Jones_and_the_Last_Crusade_-_The_Graphic_Adventure_Coverart.png,https://en.wikipedia.org/wiki/Indiana_Jones_and_the_Last_Crusade:_The_Graphic_Adventure,Adventure,description
1226,IndyCar Racing II,1996,[Papyrus Design Group],[Papyrus Design Group],https://en.wikipedia.org/wiki/File:IndyCar_Racing_II_Box_art.PNG,https://en.wikipedia.org/wiki/IndyCar_Racing_II,Racing,description
1227,Ishar: Legend of the Fortress,1992,[Silmarils],[Silmarils],https://en.wikipedia.org/wiki/File:Ishar_Trilogy_Coverart.png,https://en.wikipedia.org/wiki/Ishar:_Legend_of_the_Fortress,RPG,description
1228,Ishar 2: Messengers of Doom,1994,[Silmarils],[Silmarils],https://en.wikipedia.org/wiki/File:Ishar_Trilogy_Coverart.png,https://en.wikipedia.org/wiki/Ishar_2:_Messengers_of_Doom,RPG,description
1229,Ishar 3: The Seven Gates of Infinity,1995,[Silmarils],[Silmarils],https://en.wikipedia.org/wiki/File:Ishar_3_-_The_Seven_Gates_of_Infinity_cover_art.jpg,https://en.wikipedia.org/wiki/Ishar_3:_The_Seven_Gates_of_Infinity,RPG,description
1230,Ishido: The Way of Stones,1994,[MacPlay],[MacPlay],https://en.wikipedia.org/wiki/File:Ishido_The_Way_of_Stones_Cover.jpg,https://en.wikipedia.org/wiki/Ishido:_The_Way_of_Stones,Puzzle,description
1231,Island Defender,1997,[Bruce A. Pokras],[Bruce A. Pokras],,https://en.wikipedia.org/wiki/HyperCard,Arcade,description
1232,James Bond 007: A View to a Kill,1985,[Angelsoft/Mindscape Inc.],[Angelsoft/Mindscape Inc.],https://en.wikipedia.org/wiki/File:View_to_a_kill_game_cover.jpg,https://en.wikipedia.org/wiki/James_Bond_007:_A_View_to_a_Kill,Text adventure,description
1233,The Journeyman Project,1993,[Presto Studios],[Presto Studios],https://en.wikipedia.org/wiki/File:The_Journeyman_Project_Cover.png,https://en.wikipedia.org/wiki/The_Journeyman_Project,Adventure,description
1234,The Journeyman Project 2: Buried in Time[26],1995,[Presto Studios],[Presto Studios],https://en.wikipedia.org/wiki/File:Jman2_Cover.jpg,https://en.wikipedia.org/wiki/The_Journeyman_Project_2:_Buried_in_Time,Adventure,description
1235,The Journeyman Project 3: Legacy of Time[27],1998,[Red Orb Entertainment],[Red Orb Entertainment],https://en.wikipedia.org/wiki/File:Jman3_cover.jpg,https://en.wikipedia.org/wiki/The_Journeyman_Project_3:_Legacy_of_Time,Adventure,description
1236,The Journeyman Project Turbo!,1994,[Presto Studios],[Presto Studios],https://en.wikipedia.org/wiki/File:The_Journeyman_Project_Cover.png,https://en.wikipedia.org/wiki/The_Journeyman_Project#Releases_and_bug_fixes,Adventure,description
1237,The Journeyman Project: Pegasus Prime,1997,[Presto Studios],[Presto Studios],https://en.wikipedia.org/wiki/File:PegasusPrimeBoxFront.jpg,https://en.wikipedia.org/wiki/The_Journeyman_Project:_Pegasus_Prime,Adventure,description
1238,Jurassic Park III: Dino Defender[29],2001,[Knowledge Adventure],[Knowledge Adventure],https://en.wikipedia.org/wiki/File:Jurassic_Park_III_Dino_Defender.jpeg,https://en.wikipedia.org/wiki/Jurassic_Park_III:_Dino_Defender,Action/Adventure,description
1239,Kick Off 2002,2002,[Anco Software],[Anco Software],https://en.wikipedia.org/wiki/File:Kick_Off_Amstrad_cover.jpg,https://en.wikipedia.org/wiki/Kick_Off_2002,Sports,description
1240,Knights and Merchants,1998,[Joymania Entertainment],[Joymania Entertainment],https://en.wikipedia.org/wiki/File:Knights_and_Merchants_-_The_Shattered_Kingdom_Coverart.png,https://en.wikipedia.org/wiki/Knights_and_Merchants,Real-time strategy,description
1241,The Labyrinth of Time,1993,[Terra Nova Development/Electronic Arts],[Terra Nova Development/Electronic Arts],https://en.wikipedia.org/wiki/File:The_Labyrinth_of_Time_Coverart.png,https://en.wikipedia.org/wiki/The_Labyrinth_of_Time,Graphic Adventure,description
1242,Learning Adventures! I Can Be an Animal Doctor,1998,[Cloud 9 Interactive/Macmillan Digital Publishing],[Cloud 9 Interactive/Macmillan Digital Publishing],https://en.wikipedia.org/wiki/File:Learning_Adventures!_Logo.png,https://en.wikipedia.org/wiki/Learning_Adventures!,Educational,description
1243,Learning Adventures! I Can Be a Dinosaur Finder,1997,[Cloud 9 Interactive/Macmillan Digital Publishing],[Cloud 9 Interactive/Macmillan Digital Publishing],https://en.wikipedia.org/wiki/File:Learning_Adventures!_Logo.png,https://en.wikipedia.org/wiki/Learning_Adventures!,Educational,description
1244,The Legend of Kyrandia: Fables and Fiends,1992,[Westwood Studios],[Westwood Studios],https://en.wikipedia.org/wiki/File:Lok-b1.jpg,https://en.wikipedia.org/wiki/The_Legend_of_Kyrandia:_Fables_and_Fiends,Adventure,description
1245,The Legend of Kyrandia: Hand of Fate,1993,[Westwood Studios],[Westwood Studios],https://en.wikipedia.org/wiki/File:Lok-b2.jpg,https://en.wikipedia.org/wiki/The_Legend_of_Kyrandia:_Hand_of_Fate,Adventure,description
1246,The Legend of Kyrandia: Malcolm's Revenge,1994,[Westwood Studios],[Westwood Studios],https://en.wikipedia.org/wiki/File:Lok-b3.jpg,https://en.wikipedia.org/wiki/The_Legend_of_Kyrandia:_Malcolm%27s_Revenge,Adventure,description
1247,Lemmings,1992,[DMA Design],[DMA Design],https://en.wikipedia.org/wiki/File:Lemmings-BoxScan.jpg,https://en.wikipedia.org/wiki/Lemmings_(video_game),Puzzle,description
1248,Lode Runner: The Legend Returns,1994,[Presage Software],[Presage Software],https://en.wikipedia.org/wiki/File:Lode_Runner_-_The_Legend_Returns_Coverart.png,https://en.wikipedia.org/wiki/Lode_Runner:_The_Legend_Returns,Platform,description
1249,Lode Runner On-Line: The Mad Monks' Revenge,1995,[Presage Software],[Presage Software],https://en.wikipedia.org/wiki/File:Lode_Runner_Online_-_Mad_Monks%27_Revenge_Coverart.png,https://en.wikipedia.org/wiki/Lode_Runner_Online:_Mad_Monks%27_Revenge,Platform,description
1250,Lunicus,1994,[Cyberflix Incorporated/Paramount Interactive],[Cyberflix Incorporated/Paramount Interactive],https://en.wikipedia.org/wiki/File:Lunicus_cover.jpg,https://en.wikipedia.org/wiki/Lunicus,First-person shooter/adventure,description
1251,M4,1992,[Dangerous Software],[Dangerous Software],https://en.wikipedia.org/wiki/File:M4_Cover.jpg,https://en.wikipedia.org/wiki/M4_(video_game),Military simulation,description
1252,Mad Dog McCree (1994),1994,[American Laser Games],[American Laser Games],https://en.wikipedia.org/wiki/File:Mad_Dog_McCree_arcade_flyer.jpg,https://en.wikipedia.org/wiki/Mad_Dog_McCree,Arcade/rail shooter,description
1253,Mad Dog McCree (2002),2002,[American Laser Games],[American Laser Games],https://en.wikipedia.org/wiki/File:Mad_Dog_McCree_arcade_flyer.jpg,https://en.wikipedia.org/wiki/Mad_Dog_McCree,Arcade/rail shooter,description
1254,Madden NFL 2000,1999,[EA Tiburon],[EA Tiburon],https://en.wikipedia.org/wiki/File:Madden_NFL_2000_Coverart.png,https://en.wikipedia.org/wiki/Madden_NFL_2000,Sports,description
1255,Majesty: The Fantasy Kingdom Sim,2000,[Cyberlore Studios],[Cyberlore Studios],https://en.wikipedia.org/wiki/File:Majesty-mac-boxart.jpg,https://en.wikipedia.org/wiki/Majesty:_The_Fantasy_Kingdom_Sim,Real-time strategy,description
1256,Math Rabbit Deluxe,1996,[The Learning Company],[The Learning Company],https://en.wikipedia.org/wiki/File:Math_Rabbit_Cover.jpg,https://en.wikipedia.org/wiki/Math_Rabbit_Deluxe,Educational,description
1257,Max Payne,2002,[Feral Interactive],[Feral Interactive],https://en.wikipedia.org/wiki/File:Maxpaynebox.jpg,https://en.wikipedia.org/wiki/Max_Payne_(video_game),Action/adventure,description
1258,Meteor Storm,1996,[Z Sculpt Entertainment],[Z Sculpt Entertainment],,https://en.wikipedia.org/wiki/Meteor_Storm,Arcade/action,description
1259,Mia's Math Adventure: Just in Time!,2001,[Kutoka Interactive],[Kutoka Interactive],https://en.wikipedia.org/wiki/File:Mia%27s_Math_Adventure_-_Just_in_Time!_Coverart.png,https://en.wikipedia.org/wiki/Mia%27s_Math_Adventure:_Just_in_Time!,Educational,description
1260,Mia's Science Adventure: Romaine's New Hat,2000,[Kutoka Interactive],[Kutoka Interactive],https://en.wikipedia.org/wiki/File:Mia%27s_Science_Adventure_-_Romaine%27s_New_Hat_Coverart.png,https://en.wikipedia.org/wiki/Mia%27s_Science_Adventure:_Romaine%27s_New_Hat,Educational,description
1261,A Mind Forever Voyaging,1985,[Infocom],[Infocom],https://en.wikipedia.org/wiki/File:A_Mind_Forever_Voyaging_Coverart.png,https://en.wikipedia.org/wiki/A_Mind_Forever_Voyaging,Interactive fiction,description
1262,Monkey Island 2: LeChuck's Revenge,1992,[Lucasfilm Games],[Lucasfilm Games],https://en.wikipedia.org/wiki/File:LeChuck%27s_Revenge_artwork.jpg,https://en.wikipedia.org/wiki/Monkey_Island_2:_LeChuck%27s_Revenge,Adventure,description
1263,Monopoly (1987),1987,[Thomas E. Fosson],[Thomas E. Fosson],https://en.wikipedia.org/wiki/File:Monopoly_ps3.jpg,https://en.wikipedia.org/wiki/Monopoly_(video_game),Board game,description
1264,Monopoly (1997),1997,[Westwood Studios],[Westwood Studios],https://en.wikipedia.org/wiki/File:Monopoly_ps3.jpg,https://en.wikipedia.org/wiki/Monopoly_(video_game),Board game,description
1265,Monopoly (2000),2000,[Artech Studios],[Artech Studios],https://en.wikipedia.org/wiki/File:Monopoly_ps3.jpg,https://en.wikipedia.org/wiki/Monopoly_(video_game),Board game,description
1266,Monopoly Deluxe,1994,[Human Wave Technology],[Human Wave Technology],https://en.wikipedia.org/wiki/File:Monopoly_ps3.jpg,https://en.wikipedia.org/wiki/Monopoly_(video_game),Board game,description
1267,Muppet Treasure Island,1996,[Activision],[Activision],n/a,https://en.wikipedia.org/wiki/Muppet_Treasure_Island_(video_game),Adventure,description
1268,Museum Madness,1994,[Novotrade],[Novotrade],https://en.wikipedia.org/wiki/File:Museum-Madness-game-cover-art.png,https://en.wikipedia.org/wiki/Museum_Madness_(video_game),Educational,description
